-0.45	0.
-0.44	0.
-0.43	0.
-0.42000000000000004	0.
-0.41000000000000003	0.
-0.4	0.
-0.39	0.
-0.38	0.
-0.37	0.
-0.36	0.
-0.35	0.
-0.34	0.
-0.33	0.
-0.32	0.
-0.31	0.
-0.30000000000000004	0.
-0.29000000000000004	0.
-0.28	0.
-0.27	0.
-0.26	0.
-0.25	0.
-0.24000000000000002	0.
-0.23	0.
-0.22	0.
-0.21000000000000002	0.
-0.2	0.
-0.19	0.
-0.18	0.
-0.16999999999999998	0.
-0.16000000000000003	0.
-0.15000000000000002	0.
-0.14	0.
-0.13	0.
-0.12	0.
-0.10999999999999999	0.
-0.09999999999999998	0.
-0.09000000000000002	0.
-0.08000000000000002	0.
-0.07	0.
-0.06	0.
-0.04999999999999999	0.
-0.03999999999999998	0.
-0.030000000000000027	0.
-0.020000000000000018	0.
-0.010000000000000009	0.
0.	0.
0.010000000000000009	0.
0.020000000000000018	0.
0.02999999999999997	0.
0.03999999999999998	0.
0.04999999999999999	0.
0.06	0.
0.07	0.
0.08000000000000002	0.
0.09000000000000002	0.
0.10000000000000003	0.
0.11000000000000004	0.
0.12000000000000005	0.
0.12999999999999995	0.
0.13999999999999996	0.
0.14999999999999997	0.
0.15999999999999998	0.
0.16999999999999998	0.
0.18	0.
0.19	0.
0.2	0.
0.21000000000000002	0.
0.22000000000000003	0.
0.23000000000000004	0.
0.24000000000000005	0.
0.25000000000000006	0.
0.25999999999999995	0.
0.26999999999999996	0.
0.27999999999999997	0.
0.29	0.
0.3	0.
0.31	0.
0.32	0.0001
0.33	0.0001
0.34	0.0002
0.35000000000000003	0.0003
0.36000000000000004	0.0004
0.37000000000000005	0.0007
0.38000000000000006	0.001
0.38999999999999996	0.0014
0.39999999999999997	0.0019
0.41	0.0026
0.42	0.0035
0.43	0.0045
0.44	0.0057
0.45	0.0072
0.46	0.0089
0.47000000000000003	0.0108
0.48000000000000004	0.013
0.49000000000000005	0.0155
0.5	0.0183
0.51	0.0214
0.52	0.0248
0.53	0.0284
0.54	0.0324
0.55	0.0367
0.56	0.0412
0.5700000000000001	0.0461
0.5800000000000001	0.0512
0.5900000000000001	0.0565
0.6000000000000001	0.0622
0.6100000000000001	0.0681
0.6200000000000001	0.0742
0.6300000000000001	0.0805
0.6400000000000001	0.087
0.6500000000000001	0.0938
0.6600000000000001	0.1007
0.6700000000000002	0.1078
0.6800000000000002	0.115
0.6900000000000002	0.1224
0.7000000000000002	0.1299
0.71	0.1376
0.72	0.1453
0.73	0.1531
0.74	0.161
0.75	0.169
0.76	0.1771
0.77	0.1851
0.78	0.1933
0.79	0.2014
0.8	0.2096
0.81	0.2178
0.8200000000000001	0.226
0.8300000000000001	0.2342
0.8400000000000001	0.2424
0.8500000000000001	0.2506
0.8600000000000001	0.2587
0.8700000000000001	0.2668
0.8800000000000001	0.2749
0.8900000000000001	0.283
0.9000000000000001	0.291
0.9100000000000001	0.2989
0.9200000000000002	0.3068
0.9300000000000002	0.3147
0.9400000000000002	0.3225
0.9500000000000002	0.3302
0.96	0.3379
0.97	0.3455
0.98	0.353
0.99	0.3605
1.	0.3679
1.01	0.3752
1.02	0.3824
1.03	0.3896
1.04	0.3967
1.05	0.4037
1.06	0.4107
1.07	0.4175
1.08	0.4243
1.09	0.431
1.1	0.4376
1.11	0.4441
1.12	0.4506
1.1300000000000001	0.457
1.1400000000000001	0.4633
1.1500000000000001	0.4695
1.1600000000000001	0.4756
1.1700000000000002	0.4817
1.1800000000000002	0.4876
1.1900000000000002	0.4935
1.2000000000000002	0.4994
1.2100000000000002	0.5051
1.22	0.5108
1.23	0.5163
1.24	0.5219
1.25	0.5273
1.26	0.5327
1.27	0.5379
